tconst	averageRating	numVotes
tt6226610	6.4	291
tt6226904	4.7	19
tt6226944	6.0	29
tt6227144	5.0	124
tt6227148	5.9	458
tt6227150	8.5	6
tt6227164	4.4	175
tt6227190	5.6	99
tt6227192	6.0	461
tt6227566	6.9	84
tt6228308	9.2	16
tt6228518	8.6	7
tt6228672	6.6	69
tt6229030	6.2	897
tt6229100	4.2	179
tt6229652	5.3	1227
tt6229786	6.6	1632
tt6229852	5.5	2605
tt6229982	6.2	25
tt6230134	5.3	218
tt6230318	2.6	32
tt6230488	4.3	116
tt6230538	6.5	12
tt6230928	7.8	5
tt6230976	8.5	6
tt6231784	3.8	564
tt6231840	5.6	86
tt6231998	6.0	35
tt6232266	4.2	5
tt6232408	5.2	6
tt6234016	3.6	306
tt6234324	5.5	22
tt6234666	6.5	185
tt6234718	6.8	6
tt6235154	6.2	12
tt6235396	6.7	65
tt6235414	6.0	162
tt6235644	5.3	126
tt6235850	7.4	16
tt6235906	6.0	90
tt6236142	5.3	344
tt6236222	6.2	16
tt6236404	2.8	268
tt6236554	5.1	197
tt6236592	4.8	14
tt6236662	5.0	124
tt6236762	2.7	105
tt6236780	3.5	164
tt6236990	5.2	16
tt6237128	5.1	85
tt6237168	4.5	99
tt6237224	4.3	800
tt6237314	4.6	161
tt6237548	5.8	752
tt6237562	4.4	372
tt6237984	6.3	513
tt6238528	4.6	194
tt6238798	6.6	232
tt6239022	6.5	51
tt6239298	4.8	6
tt6239586	5.3	323
tt6240014	7.9	17
tt6240032	5.6	15
tt6240976	5.9	85
tt6241390	4.9	139
tt6241678	5.6	267
tt6241740	3.4	109
tt6241888	5.2	12
tt6242154	4.8	58
tt6242294	5.7	23
tt6242664	7.5	230
tt6243010	6.6	32
tt6243086	4.5	19
tt6243218	5.6	65
tt6244144	6.1	115
tt6244332	7.0	101
tt6244666	5.9	21
tt6244730	6.3	361
tt6244876	3.4	354
tt6244898	4.8	63
tt6244938	8.1	19
tt6245944	4.8	6
tt6246006	6.5	10
tt6246170	8.6	656
tt6246362	5.2	322
tt6246534	7.0	600
tt6247314	7.2	12
tt6248178	1.6	982
tt6249434	5.7	382
tt6249636	6.5	59
tt6250500	5.9	195
tt6250604	7.8	410
tt6250792	3.1	229
tt6250876	5.1	118
tt6251100	6.4	13
tt6251148	7.7	12
tt6251390	5.3	764
tt6251504	6.9	188
tt6253214	6.8	663
tt6253276	5.8	22
tt6253370	2.5	121
tt6253546	5.0	502
tt6253942	6.7	218
tt6254732	4.6	19
tt6254798	8.4	14
tt6254864	6.1	27
tt6255042	5.4	29
tt6255800	5.7	9
tt6256056	5.4	188
tt6256452	6.3	890
tt6256546	6.6	940
tt6256872	6.9	2298
tt6256984	7.0	426
tt6257174	6.6	19429
tt6257378	3.8	5
tt6257604	7.6	5
tt6257640	6.3	184
tt6258212	8.7	20
tt6258486	7.5	1238
tt6258766	5.3	289
tt6258882	9.1	14
tt6259366	7.0	79
tt6259890	6.1	199
tt6260092	7.0	9
tt6260210	5.8	12
tt6260276	7.4	46
tt6260592	8.6	5
tt6260642	5.6	19
tt6261048	6.8	469
tt6261136	4.6	117
tt6262750	7.9	84
tt6262764	5.5	3086
tt6262812	5.0	20
tt6263618	6.9	4248
tt6264048	6.9	22
tt6264148	6.2	255
tt6264404	5.0	27
tt6264438	4.7	105
tt6264558	5.7	7
tt6265124	4.5	22
tt6265212	6.6	86
tt6265532	5.1	27
tt6265620	6.2	106
tt6265828	6.9	63325
tt6266218	6.3	484
tt6266772	6.3	6
tt6266984	4.6	498
tt6267110	4.3	11
tt6267944	7.9	647
tt6268114	4.9	485
tt6268152	5.2	212
tt6268222	6.0	37
tt6268302	5.4	15
tt6268734	5.2	448
tt6268812	6.3	897
tt6268882	6.3	2403
tt6269286	6.6	29
tt6269434	5.8	2376
tt6270212	6.6	18
tt6270680	5.8	12
tt6270936	7.8	1575
tt6271074	3.5	32
tt6271110	4.5	184
tt6271264	6.9	344
tt6271404	6.1	105
tt6271638	7.7	60
tt6271806	4.2	665
tt6271858	6.6	11
tt6272036	4.7	15
tt6272452	8.6	22
tt6272504	8.9	91
tt6272678	6.1	10
tt6272704	7.5	1136
tt6272828	5.5	3632
tt6272900	5.3	7
tt6273198	6.5	20
tt6273224	7.3	7
tt6273462	6.8	35
tt6273736	7.3	1590
tt6273924	5.7	160
tt6273962	3.9	101
tt6273998	4.1	1860
tt6274338	5.2	6
tt6274750	8.8	13
tt6275002	4.7	46
tt6275112	5.5	51
tt6275138	5.3	140
tt6275296	6.9	247
tt6275772	5.4	262
tt6275798	5.3	7
tt6275840	6.3	226
tt6277342	3.8	5
tt6277440	6.1	10874
tt6277824	6.7	723
tt6278008	6.9	873
tt6278192	5.8	542
tt6278226	8.5	22
tt6278350	6.7	395
tt6278982	6.4	56
tt6279022	5.9	19
tt6279258	7.9	9
tt6279728	6.0	12
tt6280328	5.3	713
tt6280368	7.4	732
tt6280464	8.3	7
tt6280608	5.2	970
tt6280722	4.8	8
tt6280810	6.0	401
tt6280858	2.7	335
tt6281148	5.7	233
tt6281166	6.1	120
tt6281230	4.6	219
tt6281242	6.0	1237
tt6281266	3.8	18
tt6281428	2.9	37
tt6281538	3.5	760
tt6281560	8.2	18
tt6281650	5.1	291
tt6281854	6.6	8
tt6281886	6.4	115
tt6281912	6.4	7
tt6281936	6.4	233
tt6282098	3.9	172
tt6282116	3.0	324
tt6282564	4.7	26
tt6283780	5.4	393
tt6283888	8.0	26
tt6284414	5.4	265
tt6284474	8.2	677
tt6285672	5.6	1843
tt6286630	5.0	421
tt6286652	4.7	129
tt6286662	4.1	131
tt6286796	6.6	1811
tt6286872	6.3	40
tt6287174	7.4	29
tt6288158	6.4	78
tt6288204	5.7	121
tt6288250	6.8	9674
tt6288608	6.3	15
tt6289006	6.1	51
tt6289128	3.9	220
tt6289320	8.1	414
tt6289394	4.7	1944
tt6289452	2.0	2526
tt6289570	8.5	8
tt6289724	7.1	656
tt6290418	5.3	1509
tt6290584	5.9	749
tt6290732	5.6	91
tt6290736	5.9	413
tt6290798	6.2	9268
tt6292084	3.8	23
tt6292090	5.3	532
tt6292622	6.6	89
tt6292852	6.7	80139
tt6292874	6.0	36
tt6292996	6.5	900
tt6293032	5.8	1130
tt6293240	5.8	12
tt6293422	7.2	643
tt6293796	5.4	263
tt6294822	7.2	140477
tt6295110	7.7	18
tt6295112	5.9	60
tt6295836	2.3	18
tt6296112	2.8	6
tt6296236	6.6	2442
tt6296278	7.0	245
tt6296562	4.3	216
tt6296924	6.4	96
tt6297258	6.1	456
tt6298104	7.8	19
tt6298418	7.5	13
tt6298498	7.2	211
tt6298600	6.6	1297
tt6298634	3.8	85
tt6298908	6.1	68
tt6299228	6.5	217
tt6299262	5.4	18
tt6299366	5.5	61
tt6300886	5.0	420
tt6302006	5.8	321
tt6302050	4.9	495
tt6303018	6.6	37
tt6303866	6.4	13201
tt6304046	7.0	27827
tt6304162	7.6	30902
tt6304730	6.6	13
tt6304968	7.0	1727
tt6305236	6.4	341
tt6305342	6.5	75
tt6305704	5.9	106
tt6305892	5.8	40
tt6306400	6.2	1252
tt6306568	6.7	18
tt6312802	5.8	808
tt6312872	6.5	129
tt6312944	6.8	10
tt6313158	6.2	3676
tt6313348	6.7	755
tt6314086	5.3	55
tt6314294	7.0	113
tt6314472	4.1	24
tt6314906	7.9	49
tt6315438	7.6	1067
tt6315466	6.4	63
tt6315750	6.4	2042
tt6315790	5.9	397
tt6315816	6.7	7
tt6316466	3.7	1480
tt6317052	7.0	1039
tt6317070	6.3	25
tt6317072	5.9	113
tt6317180	6.2	1089
tt6317236	5.4	439
tt6317656	6.8	6470
tt6317920	6.3	6
tt6317962	5.6	2773
tt6318202	6.2	234
tt6318238	6.7	85
tt6318480	3.5	8
tt6318530	7.6	15
tt6318714	6.2	375
tt6318728	5.7	343
tt6319704	5.8	8
tt6319914	8.5	17
tt6319988	7.9	79
tt6320482	4.2	235
tt6320684	7.2	296
tt6320860	5.6	8
tt6323304	7.8	19
tt6323858	6.4	147
tt6323870	4.5	270
tt6324302	6.4	23
tt6324614	6.4	4517
tt6324764	4.5	23
tt6324892	4.1	151
tt6325188	8.5	6
tt6325414	5.5	19
tt6326182	4.8	29
tt6326184	3.4	147
tt6326420	7.3	47
tt6326638	6.9	9
tt6326642	6.2	84
tt6327284	5.3	25
tt6327400	5.9	421
tt6327570	6.0	361
tt6327656	7.4	14
tt6327784	5.2	117
tt6327798	7.4	5
tt6327966	1.8	25
tt6328002	5.4	329
tt6328182	6.1	149
tt6328242	5.5	731
tt6328332	4.8	78
tt6329226	7.4	55
tt6329546	7.1	7
tt6329874	7.1	22
tt6330132	5.1	57
tt6330202	6.2	33
tt6330246	6.9	1339
tt6330742	7.2	9
tt6331356	1.0	26
tt6332084	5.4	35
tt6332628	7.1	73
tt6333036	7.9	15
tt6333070	6.7	1699
tt6333086	6.5	2082
tt6333242	6.4	27
tt6333380	6.4	44
tt6334740	5.2	53
tt6334874	4.4	601
tt6335582	6.2	33
tt6335806	8.2	86
tt6335916	8.0	8
tt6336084	8.4	53
tt6336270	5.6	1628
tt6337252	6.6	98
tt6338476	6.2	3547
tt6340226	6.7	25
tt6340296	5.5	998
tt6340642	5.8	101
tt6340698	6.0	164
tt6341668	5.9	681
tt6341832	6.5	23951
tt6342034	6.5	54
tt6342058	7.9	16
tt6342110	5.6	642
tt6342316	5.4	154
tt6342440	6.9	811
tt6342700	5.4	16
tt6343000	5.4	201
tt6343058	6.8	2887
tt6343068	6.6	392
tt6343158	6.4	34
tt6343314	7.1	110301
tt6344406	7.8	5
tt6344482	4.8	11
tt6344818	7.0	16
tt6345394	6.9	80
tt6345700	1.2	9
tt6346314	6.4	59
tt6346952	6.6	564
tt6346954	6.6	145
tt6346970	8.1	10
tt6346982	6.9	218
tt6347492	6.5	74
tt6348292	6.4	57
tt6348410	6.0	1908
tt6348866	3.1	9
tt6349194	6.9	16
tt6349528	2.5	104
tt6349844	4.5	54
tt6350304	6.8	1060
tt6350558	6.5	192
tt6350736	6.9	37
tt6350740	4.2	9
tt6350786	8.1	36
tt6350838	5.0	15
tt6351012	6.0	5
tt6351308	6.4	16
tt6351984	2.3	7
tt6352316	8.1	17
tt6352534	4.3	6
tt6352548	5.4	1447
tt6352592	7.7	7
tt6352604	6.2	354
tt6352800	5.8	28
tt6352918	6.0	97
tt6352926	6.3	215
tt6353036	5.3	599
tt6353976	4.8	151
tt6354108	6.7	427
tt6354178	5.2	21
tt6354194	5.8	13
tt6354270	6.5	15
tt6354568	3.4	391
tt6354638	6.0	73
tt6354648	5.4	52
tt6354784	7.2	894
tt6355584	7.3	140
tt6356090	6.4	9
tt6356220	7.1	31
tt6356228	3.5	190
tt6356734	6.6	8
tt6357492	5.9	616
tt6357504	6.8	175
tt6357730	6.1	48
tt6359118	6.8	428
tt6359454	6.8	15
tt6359956	5.6	46132
tt6359974	5.2	86
tt6360872	4.0	1467
tt6361260	7.8	739
tt6361316	7.4	14
tt6363696	6.6	9
tt6364538	6.3	77
tt6364638	5.1	474
tt6365782	5.2	64
tt6365842	6.3	15
tt6366658	5.0	21
tt6366854	7.9	1612
tt6367558	6.2	10806
tt6368132	6.5	445
tt6368388	7.0	10
tt6368508	5.3	335
tt6369298	6.3	101
tt6369748	7.7	163
tt6371588	6.1	496
tt6371746	6.4	16
tt6371924	3.6	119
tt6373314	5.4	298
tt6373590	6.2	1298
tt6374826	8.5	17
tt6375006	6.2	8
tt6375532	5.4	10
tt6376792	8.2	100
tt6377612	4.1	81
tt6378710	6.2	9333
tt6379584	5.5	29
tt6380054	7.2	213
tt6380398	5.1	51
tt6380902	5.8	5
tt6381052	7.6	399
tt6381074	6.8	132
tt6381432	6.1	46
tt6381456	6.4	123
tt6381764	5.5	15
tt6381884	8.6	29
tt6381920	6.4	8
tt6383478	6.8	15
tt6383494	5.9	735
tt6383544	4.4	37
tt6383608	5.2	41
tt6384376	8.5	373
tt6384386	4.5	1997
tt6384998	3.4	252
tt6385736	7.1	9
tt6385768	4.1	199
tt6385834	4.0	24
tt6385852	3.9	33
tt6385856	6.9	1151
tt6385860	6.0	10
tt6386008	8.6	9
tt6386132	6.6	258
tt6386486	5.1	22
tt6386600	8.2	5
tt6386684	4.8	252
tt6387150	6.4	38
tt6387190	7.3	274
tt6387506	6.1	336
tt6388074	5.6	524
tt6388082	7.3	2731
tt6388120	6.1	8
tt6388354	6.7	19
tt6388464	6.4	141
tt6388566	4.0	5
tt6389070	4.9	28
tt6389300	2.6	74
tt6389310	7.0	121
tt6389500	7.6	8
tt6390294	4.2	6
tt6390480	7.5	10
tt6390618	6.0	42
tt6390642	5.5	6
tt6390668	7.8	6794
tt6390756	7.3	300
tt6391006	6.5	8
tt6392102	4.8	96
tt6392362	6.3	42
tt6393026	5.9	58
tt6393284	7.1	75
tt6393296	5.4	85
tt6393674	5.4	281
tt6393790	6.8	22
tt6394158	5.3	33
tt6394430	7.2	781
tt6394432	6.5	73
tt6395306	7.3	694
tt6395628	8.1	362
tt6396050	6.7	1003
tt6396074	6.2	214
tt6396080	5.8	97
tt6396342	5.7	15
tt6396876	4.5	31
tt6397174	7.3	18
tt6397186	4.6	8
tt6397242	6.9	7
tt6397284	6.2	9
tt6397364	6.7	17
tt6397530	5.6	463
tt6397762	6.5	1460
tt6398184	7.4	42638
tt6398360	5.5	862
tt6398496	5.9	535
tt6398666	6.1	358
tt6398990	7.2	8
tt6399490	5.6	15
tt6399878	6.1	35
tt6400166	6.8	2890
tt6400280	7.4	1085
tt6400316	7.1	493
tt6400432	5.8	13
tt6400726	6.9	25
tt6401072	4.6	340
tt6402046	6.3	12
tt6402536	6.0	35
tt6404166	6.5	62
tt6405298	6.8	10
tt6405308	6.3	24
tt6405384	7.0	67
tt6405694	3.9	8
tt6406830	7.5	11
tt6406848	6.1	655
tt6407390	5.1	54
tt6407598	5.9	643
tt6407942	5.0	54
tt6408226	6.3	14979
tt6408774	7.7	25
tt6408946	3.6	55
tt6409234	6.5	17
tt6409262	7.9	14
tt6409272	7.5	133
tt6409666	4.3	484
tt6409822	6.7	6
tt6409994	5.7	736
tt6410100	7.7	59
tt6410720	7.4	52
tt6410788	5.5	14
tt6411590	7.1	1927
tt6411748	2.3	427
tt6412076	5.0	6
tt6412452	7.3	128812
tt6412484	5.0	5
tt6412864	6.8	3427
tt6413082	6.4	13
tt6413160	7.6	5
tt6413370	6.0	82
tt6413712	6.7	534
tt6413864	5.6	90
tt6414392	6.5	28
tt6414632	4.6	14
tt6414688	4.5	22
tt6414704	6.8	41
tt6414768	5.1	35
tt6414890	4.7	1007
tt6415214	6.7	381
tt6415416	6.4	2273
tt6416358	9.0	92
tt6416676	6.6	469
tt6416760	3.7	7
tt6416858	6.4	88
tt6417014	6.5	490
tt6417204	7.1	1192
tt6417256	6.5	339
tt6417586	6.9	7
tt6417762	6.9	32
tt6417824	2.6	132
tt6418340	8.8	8
tt6418778	6.1	5151
tt6418890	4.5	43
tt6419492	4.7	11
tt6419524	6.4	39
tt6419748	6.0	23
tt6420742	5.9	63
tt6420830	7.7	642
tt6420836	6.7	13
tt6420934	4.8	13
tt6421118	4.3	512
tt6421356	6.6	61
tt6421362	3.2	103
tt6422706	8.8	16
tt6423012	5.1	30
tt6423048	5.3	23
tt6423362	5.9	6539
tt6423408	4.1	35
tt6423414	6.6	16
tt6423542	4.4	5
tt6423548	7.0	20
tt6423776	6.0	6265
tt6423886	5.8	3946
tt6424724	6.6	163
tt6424846	6.1	94
tt6425458	5.4	32
tt6425474	4.5	26
tt6425734	5.8	449
tt6425770	5.4	334
tt6426028	6.3	3793
tt6426234	3.8	679
tt6426714	7.3	601
tt6427156	4.7	117
tt6427368	8.1	96
tt6427442	6.0	13
tt6428170	5.8	28
tt6428220	5.6	5
tt6428282	3.8	13
tt6428844	3.0	97
tt6429260	6.6	44
tt6430360	6.5	198
tt6430652	6.4	7
tt6431324	7.3	269
tt6432466	6.7	19324
tt6433624	6.1	360
tt6433832	6.4	2587
tt6433880	6.1	11341
tt6433886	5.5	1347
tt6434022	7.0	1235
tt6434084	5.1	19
tt6434210	8.2	31
tt6435230	8.6	20
tt6435240	5.7	27
tt6436082	6.8	97
tt6436212	4.6	85
tt6436270	6.0	386
tt6436666	4.2	70
tt6436924	7.3	15
tt6437020	9.0	9
tt6437040	3.6	20
tt6437250	5.5	15
tt6437830	7.3	28
tt6437870	7.3	76
tt6437936	6.4	171
tt6438398	5.6	369
tt6438522	6.4	40
tt6439020	6.4	16097
tt6439348	7.9	7
tt6439558	3.3	15149
tt6439636	5.5	26
tt6440150	8.5	29
tt6441072	4.7	227
tt6441120	6.8	1055
tt6441304	5.5	22
tt6441310	5.7	26
tt6442058	6.5	8
tt6442942	9.2	5
tt6444140	6.0	2457
tt6444182	5.4	60
tt6444360	8.7	7
tt6444838	6.5	1849
tt6445236	5.2	137
tt6445278	5.7	340
tt6445396	5.5	905
tt6445408	5.1	249
tt6446550	5.5	342
tt6446746	6.3	9
tt6446772	5.6	40
tt6447372	7.9	124
tt6447410	7.1	47
tt6447452	3.5	51
tt6447464	6.5	15
tt6447550	5.3	23
tt6447982	4.6	62
tt6448084	5.7	53
tt6448240	7.7	32
tt6448318	5.7	27
tt6448608	5.7	15
tt6448698	6.1	150
tt6448704	5.1	16
tt6448978	5.7	20
tt6448982	7.1	72
tt6449114	6.2	14
tt6449216	8.1	337
tt6449300	4.4	20
tt6449434	3.6	76
tt6449504	2.0	5
tt6449684	4.1	18
tt6449704	3.8	36
tt6449796	5.6	19
tt6450042	6.7	278
tt6450044	6.2	76
tt6450158	4.5	20
tt6450660	5.7	45
tt6450794	5.8	84
tt6451260	5.2	582
tt6451304	6.5	1806
tt6453130	6.4	29
tt6453622	6.8	6
tt6454018	7.9	21
tt6454072	9.0	5
tt6454510	6.2	304
tt6456222	5.5	1063
tt6456734	6.7	19
tt6456754	8.3	12
tt6458566	5.2	65
tt6458726	3.6	117
tt6458952	2.3	123
tt6459382	6.2	368
tt6459494	1.1	574
tt6460276	4.8	180
tt6460528	4.7	6
tt6461318	8.0	78
tt6461402	4.6	9
tt6461514	6.4	1244
tt6461526	6.2	714
tt6461828	5.9	145
tt6461888	6.0	30
tt6461980	5.9	9
tt6462084	3.9	199
tt6462462	6.8	3682
tt6462482	5.4	37
tt6462506	6.9	1977
tt6462710	9.0	56
tt6462750	6.1	122
tt6463320	8.7	4305
tt6463494	6.9	1239
tt6464252	4.8	65
tt6464290	5.7	632
tt6464360	4.8	1335
tt6464506	8.5	32
tt6464986	6.0	5
tt6465682	7.4	12
tt6465936	8.3	15
tt6465940	3.4	200
tt6465984	8.5	18
tt6466058	5.7	171
tt6466598	5.4	10
tt6467082	6.5	15
tt6467114	7.0	7
tt6467150	6.6	47
tt6467214	4.5	17
tt6467436	7.5	126
tt6467460	4.6	5
tt6467500	6.6	221
tt6467738	6.3	1286
tt6467968	7.5	1780
tt6468274	7.4	14
tt6468842	6.0	186
tt6469284	6.5	31
tt6469344	4.5	245
tt6469914	8.3	6
tt6470028	7.1	88
tt6470522	5.5	42
tt6470778	8.4	5
tt6470822	6.6	5
tt6470924	6.8	2419
tt6471054	6.9	973
tt6471264	5.4	5204
tt6472116	5.7	480
tt6472976	7.2	49634
tt6473066	7.5	7276
tt6473622	2.6	211
tt6473982	5.8	243
tt6474396	7.4	8
tt6474626	6.3	723
tt6475296	5.0	53
tt6475354	4.7	135
tt6475918	5.1	48
tt6476140	5.4	37754
tt6476532	5.8	202
tt6477684	8.2	5
tt6478512	6.4	199
tt6478516	6.9	10
tt6478538	6.0	1048
tt6479178	3.4	860
tt6479314	9.1	10
tt6479344	6.1	10
tt6479534	6.6	873
tt6479626	7.0	5
tt6481002	4.8	337
tt6481134	6.5	27
tt6481184	7.5	21
tt6481190	5.3	202
tt6481240	6.4	32
tt6481310	6.4	14
tt6481402	6.7	49
tt6481478	6.7	1177
tt6482130	6.4	13
tt6483040	7.1	16
tt6483364	6.1	7978
tt6484774	6.9	10
tt6484982	7.7	17791
tt6485304	7.0	2624
tt6485830	5.1	93
tt6485928	6.2	6788
tt6487040	8.0	7
tt6487174	6.6	481
tt6487296	4.8	16
tt6487540	7.0	81
tt6487690	5.9	96
tt6488382	5.8	144
tt6488444	7.5	142
tt6488530	8.0	6
tt6488870	6.0	291
tt6489100	5.1	647
tt6489434	8.5	6
tt6489562	5.2	437
tt6490394	7.1	747
tt6490532	7.2	74
tt6492020	4.5	57
tt6492186	4.5	92
tt6493080	7.2	17
tt6493222	5.4	431
tt6493278	7.4	11
tt6493286	7.8	4095
tt6493292	6.1	262
tt6493422	5.8	15
tt6493472	5.8	219
tt6493644	6.3	700
tt6493974	5.8	218
tt6494436	7.5	8
tt6494536	8.0	10
tt6495094	5.2	1096
tt6495388	6.5	434
tt6495522	4.3	25
tt6495538	7.1	27
tt6495564	7.4	16
tt6495770	5.1	10462
tt6495810	5.5	13
tt6496594	7.4	5
tt6496688	7.3	407
tt6496766	5.7	66
tt6497898	7.0	2476
tt6497968	5.4	35
tt6498220	3.1	136
tt6498526	8.9	1022
tt6499248	6.9	24
tt6499258	4.9	82
tt6499628	5.6	28
tt6500276	6.0	198
tt6500362	7.0	68
tt6501310	7.4	8
tt6502580	5.6	1257
tt6503248	7.7	41
tt6503596	7.2	104
tt6503938	5.0	21
tt6504868	6.0	370
tt6505968	6.8	1794
tt6506146	5.2	1199
tt6506276	6.7	955
tt6507682	5.7	354
tt6508740	7.8	24
tt6508998	7.1	36
tt6509058	6.2	2755
tt6509330	4.0	174
tt6509928	8.6	7
tt6509942	8.0	9
tt6509992	6.3	22
tt6510288	4.8	75
tt6510954	6.3	426
tt6511244	4.1	36
tt6511676	4.6	199
tt6511932	5.5	19629
tt6512428	5.8	1099
tt6512568	7.4	23
tt6513338	4.1	90
tt6514010	6.8	2573
tt6514218	5.8	221
tt6514342	5.0	279
tt6515050	5.8	174
tt6515074	6.0	46
tt6515200	5.3	801
tt6515214	5.3	26
tt6515342	6.1	2994
tt6515420	3.9	138
tt6515458	6.4	528
tt6515568	7.8	239
tt6515660	8.0	7
tt6515910	6.4	2266
tt6517046	6.8	9
tt6517874	6.0	471
tt6518270	5.8	4830
tt6518634	4.7	152
tt6518782	5.3	73
tt6518876	7.6	9
tt6518886	5.7	21
tt6519376	2.7	6
tt6519668	6.2	28
tt6519912	3.6	36
tt6520472	6.6	51
tt6520660	7.2	18
tt6520888	6.0	20
tt6520926	7.1	175
tt6520954	8.0	3874
tt6520962	8.5	17
tt6521194	6.5	715
tt6522084	4.8	33
tt6522352	6.1	80
tt6522380	6.9	9
tt6522478	6.8	112
tt6522668	6.4	2604
tt6522846	4.4	123
tt6523068	6.6	56
tt6523440	6.4	966
tt6523526	4.1	362
tt6523656	3.8	43
tt6523734	5.8	6
tt6523852	6.8	15
tt6524170	2.1	49
tt6524276	8.2	5
tt6524874	6.4	127
tt6525038	2.5	20
tt6525872	4.9	107
tt6527426	5.4	24807
tt6527586	6.4	2186
tt6527838	6.6	299
tt6527870	6.8	14
tt6527982	7.5	8
tt6528482	7.4	23
tt6528842	7.9	9
tt6529334	5.7	31
tt6529772	5.6	417
tt6531060	4.8	55
tt6531196	4.9	546
tt6531206	7.7	77
tt6531384	7.2	28
tt6531890	5.6	47
tt6532192	5.9	276
tt6532374	6.4	3590
tt6533000	3.8	80
tt6533250	5.4	126
tt6533838	6.0	17
tt6533972	6.3	249
tt6534608	6.0	27
tt6534724	6.8	61
tt6535838	4.1	154
tt6535926	7.2	317
tt6535932	5.3	143
tt6536568	5.8	5
tt6536668	5.0	161
tt6537508	5.6	1874
tt6537998	4.4	16
tt6538150	6.5	26
tt6538368	5.2	65
tt6538402	5.5	136
tt6538416	6.1	103
tt6539390	6.9	9
tt6539420	6.3	559
tt6539610	2.4	5
tt6540984	4.1	500
tt6541008	6.5	556
tt6541090	4.4	129
tt6541110	7.1	40
tt6541740	5.8	15
tt6541904	7.0	222
tt6541970	7.6	7
tt6541988	5.8	12
tt6542050	6.0	76
tt6542108	5.9	3113
tt6543074	5.5	11
tt6543198	5.8	5
tt6543652	7.6	51171
tt6543714	6.9	14
tt6544142	4.0	7
tt6544220	5.7	2810
tt6544318	6.9	268
tt6544498	7.3	323
tt6544524	4.4	54
tt6544838	6.0	58
tt6544850	6.2	511
tt6544940	7.1	247
tt6545028	6.1	54
tt6545298	6.5	13
tt6546086	5.5	74
tt6546570	7.3	84
tt6546598	6.8	40
tt6546838	5.2	37
tt6547044	6.1	1319
tt6547728	2.5	28
tt6547964	6.5	6
tt6548370	4.2	166
tt6548436	4.5	8
tt6549262	5.6	11
tt6550794	6.4	200
tt6551438	6.5	71
tt6551510	6.7	171
tt6551842	6.5	26
tt6552938	7.0	36
tt6553342	5.1	7
tt6554344	7.4	5
tt6554744	5.6	83
tt6555194	4.1	14
tt6555772	5.6	2974
tt6556552	5.0	808
tt6556576	5.5	3556
tt6556670	6.1	6388
tt6557116	4.0	22
tt6557704	7.8	469
tt6558114	4.9	268
tt6558518	4.8	44
tt6559080	5.9	80
tt6559390	6.3	1335
tt6559576	4.0	191
tt6559642	6.3	1050
tt6560128	6.4	56
tt6560320	4.6	121
tt6560352	6.6	116
tt6562002	2.8	23
tt6562130	6.0	44
tt6562252	7.4	40
tt6562396	4.8	8
tt6562428	4.9	11
tt6562798	5.0	108
tt6563012	5.6	145
tt6563576	4.8	5902
tt6563582	9.1	42
tt6563862	5.7	137
tt6565458	4.7	151
tt6566768	5.8	2159
tt6566830	5.2	980
tt6566846	6.5	207
tt6567428	4.6	44
tt6567708	5.1	21
tt6567840	6.3	77
tt6568188	3.2	259
tt6568190	6.3	159
tt6568352	7.1	7
tt6568410	7.8	91
tt6568896	5.8	44
tt6569622	5.4	81
tt6569930	5.3	22
tt6569946	5.1	14
tt6570014	6.7	71
tt6570372	4.7	489
tt6570798	7.4	15
tt6570972	6.7	169
tt6571050	7.1	10
tt6571058	6.8	5
tt6571110	3.3	657
tt6571214	6.5	40
tt6571274	6.3	80
tt6571586	7.0	5
tt6571636	6.0	293
tt6571674	7.5	134
tt6572190	6.6	111
tt6572694	4.6	181
tt6572702	4.8	4134
tt6573604	6.8	229
tt6574246	3.9	228
tt6575062	3.8	462
tt6575422	5.8	19
tt6576200	6.7	12
tt6576288	7.3	929
tt6576556	7.4	4400
tt6577538	8.3	44
tt6577798	7.0	897
tt6580564	7.4	6627
tt6580708	8.1	88
tt6580972	5.0	893
tt6581440	6.5	1442
tt6581576	7.5	40
tt6582458	6.2	179
tt6582734	6.4	92
tt6582868	6.6	43
tt6583298	5.0	8
tt6583324	6.7	38
tt6583972	5.6	41
tt6584902	6.4	154
tt6586090	6.4	489
tt6586992	6.0	35
tt6587062	8.5	15
tt6587216	5.9	37
tt6587254	7.8	10
tt6587272	8.1	33
tt6588064	7.3	249
tt6588950	5.3	369
tt6588966	7.5	11106
tt6589292	6.2	425
tt6589442	7.6	12
tt6590488	6.5	149
tt6590856	6.6	477
tt6590978	7.7	40
tt6590982	5.5	13
tt6591422	6.7	70
tt6591520	4.7	257
tt6591554	5.6	264
tt6591568	5.2	101
tt6591584	7.3	844
tt6591652	4.2	56
tt6592296	6.2	739
tt6592312	7.2	37
tt6593240	6.3	554
tt6593532	5.5	40
tt6593706	6.1	358
tt6593714	3.3	25
tt6594022	4.6	132
tt6594146	4.2	10
tt6594436	7.6	10
tt6594820	4.7	104
tt6594854	5.0	103
tt6595902	6.0	328
tt6596418	6.0	215
tt6596454	6.4	394
tt6596630	6.0	698
tt6596796	6.1	441
tt6597062	6.5	20
tt6597160	8.1	17
tt6597246	5.7	569
tt6597454	6.1	559
tt6597488	5.4	41
tt6597612	6.4	464
tt6597688	6.0	278
tt6597832	8.0	350
